GENDER,TRM_CDE,Dept,Delivery,ATH_TEAM_MEMBR,Grade,HRS_ATTEMPTED,HRS_EARNED,career_gpa,sum,Average_CreditsperYear,count
0,5,39,0,1,2,3,3,3,198,49,84
0,5,39,0,1,2,3,3,3,198,49,84
0,5,59,0,1,4,3,3,3,198,49,84
0,5,59,0,1,4,3,3,3,198,49,84
0,5,59,0,1,0,3,3,3,198,49,84
0,5,59,0,1,0,3,3,3,198,49,84
0,0,14,0,1,15,0,0,3,198,49,84
0,0,14,0,1,15,0,0,3,198,49,84
0,0,15,0,1,5,3,3,3,198,49,84
0,0,15,0,1,5,3,3,3,198,49,84
0,0,15,0,1,0,3,3,3,198,49,84
0,0,15,0,1,0,3,3,3,198,49,84
0,0,59,0,1,5,3,3,3,198,49,84
0,0,59,0,1,5,3,3,3,198,49,84
0,0,59,0,1,2,3,3,3,198,49,84
0,0,59,0,1,2,3,3,3,198,49,84
0,0,59,0,1,0,3,3,3,198,49,84
0,0,59,0,1,0,3,3,3,198,49,84
0,0,59,0,1,5,3,3,3,198,49,84
0,0,59,0,1,5,3,3,3,198,49,84
0,5,7,3,1,0,4,4,3,198,49,84
0,5,7,3,1,0,4,4,3,198,49,84
0,5,14,0,1,13,0,0,3,198,49,84
0,5,14,0,1,13,0,0,3,198,49,84
0,5,15,0,1,5,3,3,3,198,49,84
0,5,15,0,1,5,3,3,3,198,49,84
0,5,39,0,1,2,3,3,3,198,49,84
0,5,39,0,1,2,3,3,3,198,49,84
0,5,59,0,1,2,3,3,3,198,49,84
0,5,59,0,1,2,3,3,3,198,49,84
0,5,59,0,1,2,3,3,3,198,49,84
0,5,59,0,1,2,3,3,3,198,49,84
0,5,59,0,1,0,2,2,3,198,49,84
0,5,59,0,1,0,2,2,3,198,49,84
0,0,9,3,1,2,3,3,3,198,49,84
0,0,9,3,1,2,3,3,3,198,49,84
0,0,20,3,1,0,3,3,3,198,49,84
0,0,20,3,1,0,3,3,3,198,49,84
0,5,9,3,1,2,3,3,3,198,49,84
0,5,9,3,1,2,3,3,3,198,49,84
0,5,9,3,1,0,3,3,3,198,49,84
0,5,9,3,1,0,3,3,3,198,49,84
0,6,0,3,1,0,3,3,3,198,49,84
0,6,0,3,1,0,3,3,3,198,49,84
0,6,9,3,1,2,3,3,3,198,49,84
0,6,9,3,1,2,3,3,3,198,49,84
0,0,9,3,1,4,3,3,3,198,49,84
0,0,9,3,1,4,3,3,3,198,49,84
0,0,9,3,1,7,3,3,3,198,49,84
0,0,9,3,1,7,3,3,3,198,49,84
0,5,9,3,1,5,3,3,3,198,49,84
0,5,9,3,1,5,3,3,3,198,49,84
0,5,9,3,1,5,3,3,3,198,49,84
0,5,9,3,1,5,3,3,3,198,49,84
0,6,9,3,1,5,3,3,3,198,49,84
0,6,9,3,1,5,3,3,3,198,49,84
0,6,9,3,1,5,3,3,3,198,49,84
0,6,9,3,1,5,3,3,3,198,49,84
0,6,9,3,1,13,0,0,3,198,49,84
0,6,9,3,1,13,0,0,3,198,49,84
0,5,9,3,1,13,0,0,3,198,49,84
0,5,9,3,1,13,0,0,3,198,49,84
0,0,9,3,1,13,0,0,3,198,49,84
0,0,9,3,1,13,0,0,3,198,49,84
0,5,9,3,1,13,0,0,3,198,49,84
0,5,9,3,1,13,0,0,3,198,49,84
0,0,9,3,1,13,0,0,3,198,49,84
0,0,9,3,1,13,0,0,3,198,49,84
0,0,7,3,1,2,4,4,3,204,51,70
0,0,7,3,1,2,4,4,3,204,51,70
0,0,55,3,1,8,3,3,3,204,51,70
0,0,55,3,1,8,3,3,3,204,51,70
0,5,7,3,1,2,4,4,3,204,51,70
0,5,7,3,1,2,4,4,3,204,51,70
0,5,20,3,1,7,3,3,3,204,51,70
0,5,20,3,1,7,3,3,3,204,51,70
0,5,35,3,1,0,3,3,3,204,51,70
0,5,35,3,1,0,3,3,3,204,51,70
0,5,44,3,1,0,3,3,3,204,51,70
0,5,44,3,1,0,3,3,3,204,51,70
0,5,64,3,1,0,1,1,3,204,51,70
0,5,64,3,1,0,1,1,3,204,51,70
0,6,23,3,1,5,3,3,3,204,51,70
0,6,23,3,1,5,3,3,3,204,51,70
0,6,44,3,1,6,3,3,3,204,51,70
0,6,44,3,1,6,3,3,3,204,51,70
0,6,44,3,1,2,3,3,3,204,51,70
0,6,44,3,1,2,3,3,3,204,51,70
0,6,46,3,1,8,3,3,3,204,51,70
0,6,46,3,1,8,3,3,3,204,51,70
0,0,0,3,1,4,3,3,3,204,51,70
0,0,0,3,1,4,3,3,3,204,51,70
0,0,0,3,1,6,3,3,3,204,51,70
0,0,0,3,1,6,3,3,3,204,51,70
0,0,44,3,1,8,3,3,3,204,51,70
0,0,44,3,1,8,3,3,3,204,51,70
0,0,44,3,1,2,3,3,3,204,51,70
0,0,44,3,1,2,3,3,3,204,51,70
0,5,44,1,1,4,3,3,3,204,51,70
0,5,44,1,1,4,3,3,3,204,51,70
0,5,44,3,1,8,3,3,3,204,51,70
0,5,44,3,1,8,3,3,3,204,51,70
0,5,44,3,1,8,3,3,3,204,51,70
0,5,44,3,1,8,3,3,3,204,51,70
0,5,46,3,1,0,3,3,3,204,51,70
0,5,46,3,1,0,3,3,3,204,51,70
0,6,44,3,1,0,3,3,3,204,51,70
0,6,44,3,1,0,3,3,3,204,51,70
0,6,44,3,1,2,3,3,3,204,51,70
0,6,44,3,1,2,3,3,3,204,51,70
0,6,46,3,1,0,3,3,3,204,51,70
0,6,46,3,1,0,3,3,3,204,51,70
0,5,9,3,1,0,3,3,3,204,51,70
0,5,9,3,1,0,3,3,3,204,51,70
0,5,9,3,1,2,3,3,3,204,51,70
0,5,9,3,1,2,3,3,3,204,51,70
0,5,9,3,1,0,3,3,3,204,51,70
0,5,9,3,1,0,3,3,3,204,51,70
0,5,9,3,1,0,3,3,3,204,51,70
0,5,9,3,1,0,3,3,3,204,51,70
0,6,0,3,1,8,3,3,3,204,51,70
0,6,0,3,1,8,3,3,3,204,51,70
0,6,9,3,1,0,3,3,3,204,51,70
0,6,9,3,1,0,3,3,3,204,51,70
0,6,9,3,1,2,3,3,3,204,51,70
0,6,9,3,1,2,3,3,3,204,51,70
0,6,9,3,1,0,3,3,3,204,51,70
0,6,9,3,1,0,3,3,3,204,51,70
0,0,9,3,1,0,3,3,3,204,51,70
0,0,9,3,1,0,3,3,3,204,51,70
0,0,9,3,1,0,3,3,3,204,51,70
0,0,9,3,1,0,3,3,3,204,51,70
0,0,9,3,1,0,3,3,3,204,51,70
0,0,9,3,1,0,3,3,3,204,51,70
0,0,9,3,1,15,0,0,3,204,51,70
0,0,9,3,1,15,0,0,3,204,51,70
0,0,20,3,1,2,3,3,3,204,51,70
0,0,20,3,1,2,3,3,3,204,51,70
1,0,7,0,1,0,3,3,3,146,36,61
1,0,9,0,1,0,3,3,3,146,36,61
1,0,14,0,1,15,0,0,3,146,36,61
1,0,21,0,1,2,3,3,3,146,36,61
1,0,28,0,1,15,1,1,3,146,36,61
1,0,36,0,1,2,3,3,3,146,36,61
1,0,53,0,1,0,1,1,3,146,36,61
1,5,6,0,1,2,3,3,3,146,36,61
1,5,6,0,1,0,1,1,3,146,36,61
1,5,7,0,1,0,3,3,3,146,36,61
1,5,14,0,1,15,0,0,3,146,36,61
1,5,36,0,1,4,3,3,3,146,36,61
1,5,53,0,1,0,1,1,3,146,36,61
1,5,53,0,1,0,2,2,3,146,36,61
1,0,14,0,1,15,0,0,3,146,36,61
1,0,21,0,1,0,3,3,3,146,36,61
1,0,21,0,1,0,3,3,3,146,36,61
1,0,36,0,1,2,3,3,3,146,36,61
1,0,36,0,1,6,2,2,3,146,36,61
1,0,53,0,1,0,1,1,3,146,36,61
1,0,55,0,1,0,3,3,3,146,36,61
1,5,7,0,1,0,2,2,3,146,36,61
1,5,14,0,1,15,0,0,3,146,36,61
1,5,39,0,1,0,3,3,3,146,36,61
1,5,39,0,1,2,3,3,3,146,36,61
1,5,53,0,1,0,1,1,3,146,36,61
1,5,59,0,1,4,3,3,3,146,36,61
1,0,14,0,1,15,0,0,3,146,36,61
1,0,21,0,1,15,2,2,3,146,36,61
1,0,21,0,1,0,3,3,3,146,36,61
1,0,21,0,1,0,3,3,3,146,36,61
1,0,35,3,1,0,3,3,3,146,36,61
1,0,53,0,1,0,1,1,3,146,36,61
1,5,14,0,1,15,0,0,3,146,36,61
1,5,15,3,1,4,3,3,3,146,36,61
1,5,21,0,1,0,3,3,3,146,36,61
1,5,21,0,1,0,3,3,3,146,36,61
1,5,21,0,1,0,2,2,3,146,36,61
1,5,21,0,1,0,2,2,3,146,36,61
1,5,21,0,1,15,2,2,3,146,36,61
1,5,53,0,1,0,1,1,3,146,36,61
1,0,13,3,1,0,3,3,3,146,36,61
1,0,21,0,1,15,3,3,3,146,36,61
1,0,21,0,1,0,3,3,3,146,36,61
1,0,21,3,1,15,4,4,3,146,36,61
1,0,53,0,1,0,1,1,3,146,36,61
1,5,21,0,1,0,2,2,3,146,36,61
1,5,21,0,1,15,12,12,3,146,36,61
1,0,9,3,1,8,3,3,3,146,36,61
1,0,9,3,1,4,3,3,3,146,36,61
1,0,9,3,1,0,3,3,3,146,36,61
1,0,20,3,1,4,3,3,3,146,36,61
1,5,9,3,1,6,3,3,3,146,36,61
1,5,9,3,1,2,3,3,3,146,36,61
1,5,9,3,1,5,3,3,3,146,36,61
1,5,9,3,1,4,3,3,3,146,36,61
1,6,0,3,1,6,3,3,3,146,36,61
1,6,9,3,1,4,3,3,3,146,36,61
1,6,9,3,1,4,3,3,3,146,36,61
1,6,9,3,1,5,3,3,3,146,36,61
1,6,9,3,1,15,0,0,3,146,36,61
1,5,7,0,1,0,3,3,3,151,37,73
1,5,13,0,1,0,2,2,3,151,37,73
1,5,14,0,1,15,0,0,3,151,37,73
1,5,23,0,1,2,3,3,3,151,37,73
1,5,36,0,1,0,3,3,3,151,37,73
1,5,64,0,1,0,3,3,3,151,37,73
1,0,7,0,1,2,3,3,3,151,37,73
1,0,14,0,1,15,0,0,3,151,37,73
1,0,15,0,1,0,3,3,3,151,37,73
1,0,23,0,1,0,3,3,3,151,37,73
1,0,28,3,1,15,1,1,3,151,37,73
1,0,35,0,1,0,3,3,3,151,37,73
1,0,53,0,1,0,1,1,3,151,37,73
1,0,64,0,1,0,3,3,3,151,37,73
1,5,14,0,1,15,0,0,3,151,37,73
1,5,14,0,1,0,2,2,3,151,37,73
1,5,23,0,1,0,3,3,3,151,37,73
1,5,31,0,1,0,1,1,3,151,37,73
1,5,35,0,1,0,3,3,3,151,37,73
1,5,36,0,1,0,3,3,3,151,37,73
1,5,53,0,1,0,1,1,3,151,37,73
1,5,55,0,1,0,3,3,3,151,37,73
1,6,23,0,1,0,3,3,3,151,37,73
1,6,23,0,1,0,3,3,3,151,37,73
1,0,8,3,1,0,2,2,3,151,37,73
1,0,14,0,1,15,0,0,3,151,37,73
1,0,23,0,1,0,3,3,3,151,37,73
1,0,23,0,1,0,3,3,3,151,37,73
1,0,25,0,1,0,3,3,3,151,37,73
1,0,53,0,1,0,1,1,3,151,37,73
1,0,61,0,1,5,3,3,3,151,37,73
1,5,14,0,1,15,0,0,3,151,37,73
1,5,15,0,1,0,3,3,3,151,37,73
1,5,23,0,1,0,3,3,3,151,37,73
1,5,23,0,1,15,1,1,3,151,37,73
1,5,53,0,1,0,1,1,3,151,37,73
1,5,59,0,1,0,3,3,3,151,37,73
1,5,64,0,1,0,3,3,3,151,37,73
1,0,6,0,1,0,3,3,3,151,37,73
1,0,6,0,1,0,1,1,3,151,37,73
1,0,14,0,1,15,0,0,3,151,37,73
1,0,23,0,1,0,3,3,3,151,37,73
1,0,53,0,1,0,1,1,3,151,37,73
1,0,59,0,1,0,3,3,3,151,37,73
1,0,59,0,1,2,3,3,3,151,37,73
1,5,23,0,1,15,3,3,3,151,37,73
1,5,23,0,1,0,2,2,3,151,37,73
1,5,39,0,1,0,4,4,3,151,37,73
1,5,53,0,1,0,1,1,3,151,37,73
1,5,59,0,1,0,3,3,3,151,37,73
1,5,64,0,1,0,3,3,3,151,37,73
1,6,21,1,1,2,2,2,3,151,37,73
1,6,21,0,1,2,2,2,3,151,37,73
1,6,21,0,1,0,2,2,3,151,37,73
1,6,64,3,1,0,1,1,3,151,37,73
1,0,21,0,1,0,2,2,3,151,37,73
1,0,21,0,1,0,2,2,3,151,37,73
1,0,21,0,1,5,2,2,3,151,37,73
1,0,21,0,1,15,2,2,3,151,37,73
1,5,9,3,1,2,3,3,3,151,37,73
1,5,9,3,1,0,3,3,3,151,37,73
1,5,9,3,1,0,3,3,3,151,37,73
1,5,9,3,1,2,3,3,3,151,37,73
1,6,0,3,1,17,3,0,3,151,37,73
1,6,9,3,1,0,3,3,3,151,37,73
1,6,9,3,1,2,3,3,3,151,37,73
1,6,9,3,1,4,3,3,3,151,37,73
1,6,0,3,1,0,3,3,3,151,37,73
1,0,9,3,1,17,3,0,3,151,37,73
1,0,20,3,1,17,3,0,3,151,37,73
1,0,0,0,1,7,3,3,3,127,31,59
1,0,9,0,1,9,3,3,3,127,31,59
1,0,14,0,1,15,0,0,3,127,31,59
1,0,28,3,1,15,1,1,3,127,31,59
1,0,36,0,1,10,3,3,3,127,31,59
1,0,53,0,1,0,1,1,3,127,31,59
1,0,64,0,1,16,2,2,3,127,31,59
1,5,0,0,1,7,3,3,3,127,31,59
1,5,14,0,1,15,0,0,3,127,31,59
1,5,20,0,1,4,3,3,3,127,31,59
1,5,36,0,1,9,3,3,3,127,31,59
1,5,39,0,1,8,4,4,3,127,31,59
1,5,53,0,1,0,1,1,3,127,31,59
1,5,64,0,1,0,3,3,3,127,31,59
1,0,8,0,1,0,3,3,3,127,31,59
1,0,13,0,1,0,2,2,3,127,31,59
1,0,14,0,1,15,0,0,3,127,31,59
1,0,20,0,1,2,3,3,3,127,31,59
1,0,46,0,1,4,3,3,3,127,31,59
1,0,53,0,1,0,1,1,3,127,31,59
1,0,64,0,1,2,3,3,3,127,31,59
1,5,6,0,1,8,3,3,3,127,31,59
1,5,6,0,1,2,1,1,3,127,31,59
1,5,8,0,1,0,3,3,3,127,31,59
1,5,9,3,1,8,3,3,3,127,31,59
1,5,14,0,1,13,0,0,3,127,31,59
1,5,36,0,1,6,3,3,3,127,31,59
1,5,36,0,1,0,2,2,3,127,31,59
1,5,53,0,1,0,1,1,3,127,31,59
1,0,0,0,1,9,3,3,3,127,31,59
1,0,0,0,1,6,3,3,3,127,31,59
1,0,9,0,1,4,3,3,3,127,31,59
1,0,14,0,1,13,0,0,3,127,31,59
1,0,15,0,1,5,3,3,3,127,31,59
1,0,39,0,1,8,3,3,3,127,31,59
1,0,53,0,1,0,1,1,3,127,31,59
1,5,8,0,1,9,2,2,3,127,31,59
1,5,9,0,1,6,3,3,3,127,31,59
1,5,9,0,1,2,3,3,3,127,31,59
1,5,14,0,1,13,0,0,3,127,31,59
1,5,14,0,1,0,2,2,3,127,31,59
1,5,53,0,1,0,1,1,3,127,31,59
1,5,55,0,1,13,3,0,3,127,31,59
1,5,64,0,1,0,3,3,3,127,31,59
1,0,8,0,1,4,3,3,3,127,31,59
1,0,9,0,1,15,3,3,3,127,31,59
1,0,14,0,1,13,0,0,3,127,31,59
1,0,46,3,1,2,3,3,3,127,31,59
1,0,46,3,1,2,3,3,3,127,31,59
1,0,55,3,1,5,3,3,3,127,31,59
1,0,63,0,1,4,3,3,3,127,31,59
1,5,8,0,1,4,2,2,3,127,31,59
1,5,9,3,1,5,3,3,3,127,31,59
1,5,9,0,1,4,3,3,3,127,31,59
1,5,9,0,1,5,3,3,3,127,31,59
1,5,9,0,1,6,3,3,3,127,31,59
1,5,14,0,1,13,0,0,3,127,31,59
1,5,46,3,1,2,3,3,3,127,31,59
1,5,53,0,1,0,1,1,3,127,31,59
0,0,7,0,1,0,3,3,3,124,31,61
0,0,7,3,1,2,1,1,3,124,31,61
0,0,14,0,1,15,0,0,3,124,31,61
0,0,28,3,1,15,1,1,3,124,31,61
0,0,35,0,1,6,3,3,3,124,31,61
0,0,39,0,1,17,4,0,3,124,31,61
0,0,53,0,1,0,1,1,3,124,31,61
0,0,64,0,1,4,3,3,3,124,31,61
0,5,6,0,1,4,3,3,3,124,31,61
0,5,6,0,1,0,1,1,3,124,31,61
0,5,13,0,1,4,2,2,3,124,31,61
0,5,14,0,1,15,0,0,3,124,31,61
0,5,15,0,1,0,3,3,3,124,31,61
0,5,20,0,1,0,3,3,3,124,31,61
0,5,53,0,1,0,1,1,3,124,31,61
0,5,64,0,1,6,3,3,3,124,31,61
0,0,0,0,1,0,3,3,3,124,31,61
0,0,8,0,1,11,3,3,3,124,31,61
0,0,9,0,1,5,3,3,3,124,31,61
0,0,9,0,1,5,3,3,3,124,31,61
0,0,14,0,1,13,0,0,3,124,31,61
0,0,20,0,1,4,3,3,3,124,31,61
0,0,53,0,1,0,1,1,3,124,31,61
0,5,0,0,1,0,3,3,3,124,31,61
0,5,9,3,1,6,3,3,3,124,31,61
0,5,9,0,1,0,3,3,3,124,31,61
0,5,14,0,1,13,0,0,3,124,31,61
0,5,14,0,1,0,2,2,3,124,31,61
0,5,31,0,1,8,1,1,3,124,31,61
0,5,53,0,1,0,1,1,3,124,31,61
0,6,36,0,1,0,3,3,3,124,31,61
0,6,36,0,1,7,3,3,3,124,31,61
0,0,8,0,1,2,3,3,3,124,31,61
0,0,14,0,1,13,0,0,3,124,31,61
0,0,36,0,1,15,3,3,3,124,31,61
0,0,36,0,1,4,2,2,3,124,31,61
0,0,39,0,1,0,4,4,3,124,31,61
0,0,46,0,1,2,3,3,3,124,31,61
0,0,53,0,1,0,1,1,3,124,31,61
0,5,9,0,1,2,3,3,3,124,31,61
0,5,14,0,1,15,0,0,3,124,31,61
0,5,39,0,1,0,3,3,3,124,31,61
0,5,46,3,1,2,3,3,3,124,31,61
0,5,53,0,1,0,1,1,3,124,31,61
0,5,55,0,1,17,3,0,3,124,31,61
0,5,64,0,1,2,3,3,3,124,31,61
0,0,8,0,1,0,2,2,3,124,31,61
0,0,9,0,1,0,3,3,3,124,31,61
0,0,9,0,1,15,3,3,3,124,31,61
0,0,14,0,1,15,0,0,3,124,31,61
0,0,46,3,1,0,3,3,3,124,31,61
0,0,53,0,1,0,1,1,3,124,31,61
0,0,55,3,1,15,3,3,3,124,31,61
0,0,60,3,1,0,1,1,3,124,31,61
0,5,8,0,1,0,3,3,3,124,31,61
0,5,9,0,1,2,3,3,3,124,31,61
0,5,9,0,1,0,3,3,3,124,31,61
0,5,14,0,1,13,0,0,3,124,31,61
0,5,46,3,1,0,3,3,3,124,31,61
0,5,46,3,1,0,3,3,3,124,31,61
0,5,53,0,1,0,1,1,3,124,31,61
0,0,8,3,1,0,3,3,3,214,53,76
0,0,8,3,1,0,3,3,3,214,53,76
0,0,36,3,1,0,3,3,3,214,53,76
0,0,36,3,1,0,3,3,3,214,53,76
0,0,39,3,1,5,3,3,3,214,53,76
0,0,39,3,1,5,3,3,3,214,53,76
0,0,64,3,1,0,3,3,3,214,53,76
0,0,64,3,1,0,3,3,3,214,53,76
0,5,0,3,1,2,3,3,3,214,53,76
0,5,0,3,1,2,3,3,3,214,53,76
0,5,0,3,1,7,3,3,3,214,53,76
0,5,0,3,1,7,3,3,3,214,53,76
0,5,8,3,1,0,3,3,3,214,53,76
0,5,8,3,1,0,3,3,3,214,53,76
0,5,55,3,1,0,3,3,3,214,53,76
0,5,55,3,1,0,3,3,3,214,53,76
0,6,9,3,1,8,3,3,3,214,53,76
0,6,9,3,1,8,3,3,3,214,53,76
0,6,20,3,1,5,3,3,3,214,53,76
0,6,20,3,1,5,3,3,3,214,53,76
0,6,35,3,1,0,3,3,3,214,53,76
0,6,35,3,1,0,3,3,3,214,53,76
0,6,35,3,1,0,1,1,3,214,53,76
0,6,35,3,1,0,1,1,3,214,53,76
0,6,64,3,1,0,3,3,3,214,53,76
0,6,64,3,1,0,3,3,3,214,53,76
0,0,9,3,1,2,3,3,3,214,53,76
0,0,9,3,1,2,3,3,3,214,53,76
0,0,20,3,1,2,3,3,3,214,53,76
0,0,20,3,1,2,3,3,3,214,53,76
0,0,46,3,1,0,3,3,3,214,53,76
0,0,46,3,1,0,3,3,3,214,53,76
0,0,46,3,1,0,3,3,3,214,53,76
0,0,46,3,1,0,3,3,3,214,53,76
0,5,6,3,1,0,3,3,3,214,53,76
0,5,6,3,1,0,3,3,3,214,53,76
0,5,6,3,1,0,1,1,3,214,53,76
0,5,6,3,1,0,1,1,3,214,53,76
0,5,9,3,1,2,3,3,3,214,53,76
0,5,9,3,1,2,3,3,3,214,53,76
0,5,23,3,1,0,3,3,3,214,53,76
0,5,23,3,1,0,3,3,3,214,53,76
0,5,39,3,1,0,3,3,3,214,53,76
0,5,39,3,1,0,3,3,3,214,53,76
0,5,46,3,1,2,3,3,3,214,53,76
0,5,46,3,1,2,3,3,3,214,53,76
0,6,9,3,1,2,3,3,3,214,53,76
0,6,9,3,1,2,3,3,3,214,53,76
0,6,9,3,1,2,3,3,3,214,53,76
0,6,9,3,1,2,3,3,3,214,53,76
0,0,9,3,1,0,3,3,3,214,53,76
0,0,9,3,1,0,3,3,3,214,53,76
0,0,9,3,1,5,3,3,3,214,53,76
0,0,9,3,1,5,3,3,3,214,53,76
0,0,9,3,1,5,3,3,3,214,53,76
0,0,9,3,1,5,3,3,3,214,53,76
0,0,20,3,1,2,3,3,3,214,53,76
0,0,20,3,1,2,3,3,3,214,53,76
0,5,9,3,1,2,3,3,3,214,53,76
0,5,9,3,1,2,3,3,3,214,53,76
0,5,9,3,1,0,3,3,3,214,53,76
0,5,9,3,1,0,3,3,3,214,53,76
0,5,9,3,1,0,3,3,3,214,53,76
0,5,9,3,1,0,3,3,3,214,53,76
0,5,9,3,1,2,3,3,3,214,53,76
0,5,9,3,1,2,3,3,3,214,53,76
0,6,0,3,1,4,3,3,3,214,53,76
0,6,0,3,1,4,3,3,3,214,53,76
0,6,9,3,1,4,3,3,3,214,53,76
0,6,9,3,1,4,3,3,3,214,53,76
0,6,9,3,1,4,3,3,3,214,53,76
0,6,9,3,1,4,3,3,3,214,53,76
0,6,9,3,1,5,3,3,3,214,53,76
0,6,9,3,1,5,3,3,3,214,53,76
0,6,9,3,1,15,0,0,3,214,53,76
0,6,9,3,1,15,0,0,3,214,53,76
1,0,8,0,1,15,2,2,3,128,32,64
1,0,8,0,1,15,2,2,3,128,32,64
1,0,9,0,1,2,3,3,3,128,32,64
1,0,9,0,1,2,3,3,3,128,32,64
1,0,14,0,1,15,0,0,3,128,32,64
1,0,14,0,1,15,0,0,3,128,32,64
1,0,20,0,1,4,3,3,3,128,32,64
1,0,20,0,1,4,3,3,3,128,32,64
1,0,53,0,1,0,1,1,3,128,32,64
1,0,53,0,1,0,1,1,3,128,32,64
1,0,55,0,1,8,3,3,3,128,32,64
1,0,55,0,1,8,3,3,3,128,32,64
1,0,64,3,1,2,3,3,3,128,32,64
1,0,64,3,1,2,3,3,3,128,32,64
1,5,8,0,1,2,3,3,3,128,32,64
1,5,8,0,1,2,3,3,3,128,32,64
1,5,9,0,1,2,3,3,3,128,32,64
1,5,9,0,1,2,3,3,3,128,32,64
1,5,9,0,1,2,3,3,3,128,32,64
1,5,9,0,1,2,3,3,3,128,32,64
1,5,14,0,1,15,0,0,3,128,32,64
1,5,14,0,1,15,0,0,3,128,32,64
1,5,14,0,1,0,2,2,3,128,32,64
1,5,14,0,1,0,2,2,3,128,32,64
1,5,20,0,1,2,3,3,3,128,32,64
1,5,20,0,1,2,3,3,3,128,32,64
1,5,53,0,1,0,1,1,3,128,32,64
1,5,53,0,1,0,1,1,3,128,32,64
1,0,8,0,1,2,3,3,3,128,32,64
1,0,8,0,1,2,3,3,3,128,32,64
1,0,9,1,1,0,3,3,3,128,32,64
1,0,9,1,1,0,3,3,3,128,32,64
1,0,14,0,1,15,0,0,3,128,32,64
1,0,14,0,1,15,0,0,3,128,32,64
1,0,46,0,1,2,3,3,3,128,32,64
1,0,46,0,1,2,3,3,3,128,32,64
1,0,46,3,1,2,3,3,3,128,32,64
1,0,46,3,1,2,3,3,3,128,32,64
1,0,46,3,1,0,3,3,3,128,32,64
1,0,46,3,1,0,3,3,3,128,32,64
1,0,53,0,1,0,1,1,3,128,32,64
1,0,53,0,1,0,1,1,3,128,32,64
1,5,9,0,1,2,3,3,3,128,32,64
1,5,9,0,1,2,3,3,3,128,32,64
1,5,9,0,1,15,3,3,3,128,32,64
1,5,9,0,1,15,3,3,3,128,32,64
1,5,9,0,1,0,3,3,3,128,32,64
1,5,9,0,1,0,3,3,3,128,32,64
1,5,9,2,1,0,3,3,3,128,32,64
1,5,9,2,1,0,3,3,3,128,32,64
1,5,14,0,1,15,0,0,3,128,32,64
1,5,14,0,1,15,0,0,3,128,32,64
1,5,46,3,1,0,3,3,3,128,32,64
1,5,46,3,1,0,3,3,3,128,32,64
1,5,46,0,1,2,3,3,3,128,32,64
1,5,46,0,1,2,3,3,3,128,32,64
