gender,trm_cde,department,delivery,ath_team_member,grade,hours_attempted,hours_earned,career_gpa,sum,average_creditsper_year,count
0,6,9,3,1,0,3,3,2.83,154,38.5,52
0,6,9,3,1,6,3,3,2.83,154,38.5,52
0,6,9,3,1,6,3,3,2.83,154,38.5,52
0,6,9,3,1,0,3,3,2.83,154,38.5,52
0,6,9,3,1,0,3,3,2.83,154,38.5,52
1,6,7,3,1,2,3,3,3.74,202,50.5,66
1,6,7,3,1,2,3,3,3.74,202,50.5,66
1,6,35,3,1,4,3,3,3.74,202,50.5,66
1,6,35,3,1,4,3,3,3.74,202,50.5,66
1,0,7,3,1,0,4,4,3.74,202,50.5,66
1,0,7,3,1,0,4,4,3.74,202,50.5,66
1,0,44,3,1,0,3,3,3.74,202,50.5,66
1,0,44,3,1,0,3,3,3.74,202,50.5,66
1,0,44,3,1,0,3,3,3.74,202,50.5,66
1,0,44,3,1,0,3,3,3.74,202,50.5,66
1,0,44,3,1,0,3,3,3.74,202,50.5,66
1,0,44,3,1,0,3,3,3.74,202,50.5,66
1,5,34,3,1,0,3,3,3.74,202,50.5,66
1,5,34,3,1,0,3,3,3.74,202,50.5,66
1,5,34,3,1,6,3,3,3.74,202,50.5,66
1,5,34,3,1,6,3,3,3.74,202,50.5,66
1,5,44,3,1,0,3,3,3.74,202,50.5,66
1,5,44,3,1,0,3,3,3.74,202,50.5,66
1,5,44,3,1,0,3,3,3.74,202,50.5,66
1,5,44,3,1,0,3,3,3.74,202,50.5,66
1,6,7,3,1,0,4,4,3.74,202,50.5,66
1,6,7,3,1,0,4,4,3.74,202,50.5,66
1,6,34,3,1,0,3,3,3.74,202,50.5,66
1,6,34,3,1,0,3,3,3.74,202,50.5,66
1,6,44,3,1,4,3,3,3.74,202,50.5,66
1,6,44,3,1,4,3,3,3.74,202,50.5,66
1,0,44,3,1,0,3,3,3.74,202,50.5,66
1,0,44,3,1,0,3,3,3.74,202,50.5,66
1,0,44,3,1,0,3,3,3.74,202,50.5,66
1,0,44,3,1,0,3,3,3.74,202,50.5,66
1,0,46,3,1,2,3,3,3.74,202,50.5,66
1,0,46,3,1,2,3,3,3.74,202,50.5,66
1,0,46,3,1,0,3,3,3.74,202,50.5,66
1,0,46,3,1,0,3,3,3.74,202,50.5,66
1,5,9,1,1,2,3,3,3.74,202,50.5,66
1,5,9,1,1,2,3,3,3.74,202,50.5,66
1,5,44,3,1,5,3,3,3.74,202,50.5,66
1,5,44,3,1,5,3,3,3.74,202,50.5,66
1,5,46,3,1,0,3,3,3.74,202,50.5,66
1,5,46,3,1,0,3,3,3.74,202,50.5,66
1,5,55,3,1,5,3,3,3.74,202,50.5,66
1,5,55,3,1,5,3,3,3.74,202,50.5,66
1,5,59,3,1,2,3,3,3.74,202,50.5,66
1,5,59,3,1,2,3,3,3.74,202,50.5,66
1,0,9,3,1,0,3,3,3.74,202,50.5,66
1,0,9,3,1,0,3,3,3.74,202,50.5,66
1,5,9,3,1,2,3,3,3.74,202,50.5,66
1,5,9,3,1,2,3,3,3.74,202,50.5,66
1,5,9,3,1,2,3,3,3.74,202,50.5,66
1,5,9,3,1,2,3,3,3.74,202,50.5,66
1,5,9,3,1,0,3,3,3.74,202,50.5,66
1,5,9,3,1,0,3,3,3.74,202,50.5,66
1,6,0,3,1,0,3,3,3.74,202,50.5,66
1,6,0,3,1,0,3,3,3.74,202,50.5,66
1,6,9,3,1,0,3,3,3.74,202,50.5,66
1,6,9,3,1,0,3,3,3.74,202,50.5,66
1,6,9,3,1,2,3,3,3.74,202,50.5,66
1,6,9,3,1,2,3,3,3.74,202,50.5,66
1,6,9,3,1,0,3,3,3.74,202,50.5,66
1,6,9,3,1,0,3,3,3.74,202,50.5,66
1,0,9,3,1,0,3,3,3.74,202,50.5,66
1,0,9,3,1,0,3,3,3.74,202,50.5,66
1,0,9,3,1,5,3,3,3.74,202,50.5,66
1,0,9,3,1,5,3,3,3.74,202,50.5,66
1,0,20,3,1,0,3,3,3.74,202,50.5,66
1,0,20,3,1,0,3,3,3.74,202,50.5,66
1,0,12,0,1,0,4,4,3.87,135,33.75,57
1,0,12,0,1,0,1,1,3.87,135,33.75,57
1,0,13,0,1,0,2,2,3.87,135,33.75,57
1,0,14,0,1,15,0,0,3.87,135,33.75,57
1,0,36,0,1,2,3,3,3.87,135,33.75,57
1,0,53,0,1,0,1,1,3.87,135,33.75,57
1,0,64,0,1,4,3,3,3.87,135,33.75,57
1,5,6,3,1,0,1,1,3.87,135,33.75,57
1,5,6,0,1,0,3,3,3.87,135,33.75,57
1,5,6,0,1,0,1,1,3.87,135,33.75,57
1,5,12,0,1,0,4,4,3.87,135,33.75,57
1,5,12,0,1,0,1,1,3.87,135,33.75,57
1,5,14,0,1,15,0,0,3.87,135,33.75,57
1,5,51,0,1,2,3,3,3.87,135,33.75,57
1,5,53,0,1,0,1,1,3.87,135,33.75,57
1,5,64,0,1,0,3,3,3.87,135,33.75,57
1,0,6,0,1,0,4,4,3.87,135,33.75,57
1,0,6,0,1,0,1,1,3.87,135,33.75,57
1,0,14,0,1,15,0,0,3.87,135,33.75,57
1,0,26,0,1,0,3,3,3.87,135,33.75,57
1,0,39,0,1,2,3,3,3.87,135,33.75,57
1,0,53,0,1,0,1,1,3.87,135,33.75,57
1,0,59,0,1,0,3,3,3.87,135,33.75,57
1,5,6,0,1,0,4,4,3.87,135,33.75,57
1,5,6,0,1,0,1,1,3.87,135,33.75,57
1,5,7,0,1,0,4,4,3.87,135,33.75,57
1,5,14,0,1,15,0,0,3.87,135,33.75,57
1,5,36,0,1,4,3,3,3.87,135,33.75,57
1,5,53,0,1,0,1,1,3.87,135,33.75,57
1,5,56,0,1,0,3,3,3.87,135,33.75,57
1,5,56,0,1,0,1,1,3.87,135,33.75,57
1,0,7,0,1,0,4,4,3.87,135,33.75,57
1,0,14,0,1,15,0,0,3.87,135,33.75,57
1,0,15,0,1,0,3,3,3.87,135,33.75,57
1,0,26,0,1,0,3,3,3.87,135,33.75,57
1,0,26,0,1,0,2,2,3.87,135,33.75,57
1,0,26,0,1,0,3,3,3.87,135,33.75,57
1,0,59,3,1,0,3,3,3.87,135,33.75,57
1,5,7,0,1,0,3,3,3.87,135,33.75,57
1,5,14,0,1,15,0,0,3.87,135,33.75,57
1,5,14,0,1,0,2,2,3.87,135,33.75,57
1,5,26,0,1,5,4,4,3.87,135,33.75,57
1,5,26,0,1,0,3,3,3.87,135,33.75,57
1,5,26,0,1,15,3,3,3.87,135,33.75,57
1,5,55,0,1,0,3,3,3.87,135,33.75,57
1,0,9,3,1,0,3,3,3.87,135,33.75,57
1,0,9,3,1,0,3,3,3.87,135,33.75,57
1,0,9,3,1,2,3,3,3.87,135,33.75,57
1,0,20,3,1,4,3,3,3.87,135,33.75,57
1,5,9,3,1,0,3,3,3.87,135,33.75,57
1,5,9,3,1,2,3,3,3.87,135,33.75,57
1,5,9,3,1,0,3,3,3.87,135,33.75,57
1,5,9,3,1,2,3,3,3.87,135,33.75,57
1,6,0,3,1,5,3,3,3.87,135,33.75,57
1,6,9,3,1,0,3,3,3.87,135,33.75,57
1,6,9,3,1,4,3,3,3.87,135,33.75,57
1,6,9,3,1,0,3,3,3.87,135,33.75,57
0,5,57,1,1,5,3,3,3.43,230,57.5,82
0,5,57,1,1,5,3,3,3.43,230,57.5,82
0,5,64,3,1,2,3,3,3.43,230,57.5,82
0,5,64,3,1,2,3,3,3.43,230,57.5,82
0,6,35,3,1,2,3,3,3.43,230,57.5,82
0,6,35,3,1,2,3,3,3.43,230,57.5,82
0,6,39,0,1,4,3,3,3.43,230,57.5,82
0,6,39,0,1,4,3,3,3.43,230,57.5,82
0,0,6,3,1,0,3,3,3.43,230,57.5,82
0,0,6,3,1,0,3,3,3.43,230,57.5,82
0,0,6,0,1,0,1,1,3.43,230,57.5,82
0,0,6,0,1,0,1,1,3.43,230,57.5,82
0,0,23,3,1,0,3,3,3.43,230,57.5,82
0,0,23,3,1,0,3,3,3.43,230,57.5,82
0,5,7,3,1,0,4,4,3.43,230,57.5,82
0,5,7,3,1,0,4,4,3.43,230,57.5,82
0,5,15,3,1,5,3,3,3.43,230,57.5,82
0,5,15,3,1,5,3,3,3.43,230,57.5,82
0,6,44,3,1,4,3,3,3.43,230,57.5,82
0,6,44,3,1,4,3,3,3.43,230,57.5,82
0,6,46,3,1,2,3,3,3.43,230,57.5,82
0,6,46,3,1,2,3,3,3.43,230,57.5,82
0,0,0,3,1,9,3,3,3.43,230,57.5,82
0,0,0,3,1,9,3,3,3.43,230,57.5,82
0,0,0,3,1,7,3,3,3.43,230,57.5,82
0,0,0,3,1,7,3,3,3.43,230,57.5,82
0,0,44,3,1,0,3,3,3.43,230,57.5,82
0,0,44,3,1,0,3,3,3.43,230,57.5,82
0,5,39,0,1,4,3,3,3.43,230,57.5,82
0,5,39,0,1,4,3,3,3.43,230,57.5,82
0,5,44,3,1,0,3,3,3.43,230,57.5,82
0,5,44,3,1,0,3,3,3.43,230,57.5,82
0,5,44,3,1,0,3,3,3.43,230,57.5,82
0,5,44,3,1,0,3,3,3.43,230,57.5,82
0,5,44,0,1,2,3,3,3.43,230,57.5,82
0,5,44,0,1,2,3,3,3.43,230,57.5,82
0,6,7,3,1,0,4,4,3.43,230,57.5,82
0,6,7,3,1,0,4,4,3.43,230,57.5,82
0,6,20,3,1,9,3,3,3.43,230,57.5,82
0,6,20,3,1,9,3,3,3.43,230,57.5,82
0,6,35,3,1,0,1,1,3.43,230,57.5,82
0,6,35,3,1,0,1,1,3.43,230,57.5,82
0,6,35,3,1,0,3,3,3.43,230,57.5,82
0,6,35,3,1,0,3,3,3.43,230,57.5,82
0,6,44,3,1,4,3,3,3.43,230,57.5,82
0,6,44,3,1,4,3,3,3.43,230,57.5,82
0,0,9,3,1,0,3,3,3.43,230,57.5,82
0,0,9,3,1,0,3,3,3.43,230,57.5,82
0,0,35,3,1,0,3,3,3.43,230,57.5,82
0,0,35,3,1,0,3,3,3.43,230,57.5,82
0,0,44,3,1,0,3,3,3.43,230,57.5,82
0,0,44,3,1,0,3,3,3.43,230,57.5,82
0,0,44,3,1,2,3,3,3.43,230,57.5,82
0,0,44,3,1,2,3,3,3.43,230,57.5,82
0,0,44,3,1,6,3,3,3.43,230,57.5,82
0,0,44,3,1,6,3,3,3.43,230,57.5,82
0,5,9,3,1,0,3,3,3.43,230,57.5,82
0,5,9,3,1,0,3,3,3.43,230,57.5,82
0,5,9,3,1,2,3,3,3.43,230,57.5,82
0,5,9,3,1,2,3,3,3.43,230,57.5,82
0,5,9,3,1,12,3,0,3.43,230,57.5,82
0,5,9,3,1,12,3,0,3.43,230,57.5,82
0,5,9,3,1,0,3,3,3.43,230,57.5,82
0,5,9,3,1,0,3,3,3.43,230,57.5,82
0,6,0,3,1,4,3,3,3.43,230,57.5,82
0,6,0,3,1,4,3,3,3.43,230,57.5,82
0,6,9,3,1,0,3,3,3.43,230,57.5,82
0,6,9,3,1,0,3,3,3.43,230,57.5,82
0,6,9,3,1,0,3,3,3.43,230,57.5,82
0,6,9,3,1,0,3,3,3.43,230,57.5,82
0,6,9,3,1,4,3,3,3.43,230,57.5,82
0,6,9,3,1,4,3,3,3.43,230,57.5,82
0,0,9,3,1,2,3,3,3.43,230,57.5,82
0,0,9,3,1,2,3,3,3.43,230,57.5,82
0,0,9,3,1,0,3,3,3.43,230,57.5,82
0,0,9,3,1,0,3,3,3.43,230,57.5,82
0,0,20,3,1,0,3,3,3.43,230,57.5,82
0,0,20,3,1,0,3,3,3.43,230,57.5,82
0,5,9,3,1,0,3,3,3.43,230,57.5,82
0,5,9,3,1,0,3,3,3.43,230,57.5,82
0,5,9,3,1,15,0,0,3.43,230,57.5,82
0,5,9,3,1,15,0,0,3.43,230,57.5,82
0,0,7,0,1,0,4,4,3.83,136,34,59
0,0,9,0,1,0,3,3,3.83,136,34,59
0,0,14,0,1,15,0,0,3.83,136,34,59
0,0,15,0,1,5,3,3,3.83,136,34,59
0,0,28,0,1,15,1,1,3.83,136,34,59
0,0,36,0,1,5,3,3,3.83,136,34,59
0,0,53,0,1,0,1,1,3.83,136,34,59
0,0,64,0,1,0,3,3,3.83,136,34,59
0,5,7,0,1,2,4,4,3.83,136,34,59
0,5,14,0,1,15,0,0,3.83,136,34,59
0,5,36,0,1,0,3,3,3.83,136,34,59
0,5,55,0,1,0,3,3,3.83,136,34,59
0,5,59,0,1,0,3,3,3.83,136,34,59
0,5,64,0,1,0,3,3,3.83,136,34,59
0,5,64,3,1,2,1,1,3.83,136,34,59
0,0,6,0,1,0,3,3,3.83,136,34,59
0,0,6,0,1,0,1,1,3.83,136,34,59
0,0,9,0,1,0,3,3,3.83,136,34,59
0,0,9,0,1,0,3,3,3.83,136,34,59
0,0,14,0,1,15,0,0,3.83,136,34,59
0,0,36,0,1,2,3,3,3.83,136,34,59
0,0,59,0,1,0,1,1,3.83,136,34,59
0,0,59,0,1,0,3,3,3.83,136,34,59
0,5,9,0,1,0,3,3,3.83,136,34,59
0,5,13,0,1,0,2,2,3.83,136,34,59
0,5,14,0,1,15,0,0,3.83,136,34,59
0,5,14,0,1,0,2,2,3.83,136,34,59
0,5,20,0,1,0,3,3,3.83,136,34,59
0,5,59,0,1,0,3,3,3.83,136,34,59
0,5,59,3,1,0,3,3,3.83,136,34,59
0,0,0,0,1,0,3,3,3.83,136,34,59
0,0,9,0,1,2,3,3,3.83,136,34,59
0,0,9,0,1,5,3,3,3.83,136,34,59
0,0,14,0,1,15,0,0,3.83,136,34,59
0,0,15,0,1,0,3,3,3.83,136,34,59
0,0,46,0,1,2,3,3,3.83,136,34,59
0,0,59,0,1,0,3,3,3.83,136,34,59
0,5,0,0,1,0,3,3,3.83,136,34,59
0,5,7,0,1,0,3,3,3.83,136,34,59
0,5,9,0,1,0,3,3,3.83,136,34,59
0,5,9,0,1,0,3,3,3.83,136,34,59
0,5,9,0,1,15,3,3,3.83,136,34,59
0,5,14,0,1,15,0,0,3.83,136,34,59
0,5,59,0,1,0,3,3,3.83,136,34,59
0,6,44,2,1,5,3,3,3.83,136,34,59
0,6,59,3,1,0,3,3,3.83,136,34,59
0,0,14,0,1,15,0,0,3.83,136,34,59
0,0,46,3,1,17,3,0,3.83,136,34,59
0,0,59,3,1,6,3,3,3.83,136,34,59
0,0,59,0,1,5,3,3,3.83,136,34,59
0,0,59,0,1,0,3,3,3.83,136,34,59
0,0,59,3,1,0,3,3,3.83,136,34,59
0,0,59,0,1,0,2,2,3.83,136,34,59
0,5,9,0,1,0,3,3,3.83,136,34,59
0,5,14,0,1,15,0,0,3.83,136,34,59
0,5,39,0,1,5,3,3,3.83,136,34,59
0,5,44,1,1,0,3,3,3.83,136,34,59
0,5,44,3,1,2,3,3,3.83,136,34,59
1,0,7,0,1,2,4,4,3.59,133,33.25,63
1,0,14,0,1,15,0,0,3.59,133,33.25,63
1,0,28,0,1,15,1,1,3.59,133,33.25,63
1,0,36,0,1,4,3,3,3.59,133,33.25,63
1,0,53,0,1,0,1,1,3.59,133,33.25,63
1,0,64,0,1,4,3,3,3.59,133,33.25,63
1,5,7,0,1,0,4,4,3.59,133,33.25,63
1,5,14,0,1,15,0,0,3.59,133,33.25,63
1,5,36,0,1,4,3,3,3.59,133,33.25,63
1,5,53,0,1,0,1,1,3.59,133,33.25,63
1,5,55,0,1,5,3,3,3.59,133,33.25,63
1,5,64,0,1,2,3,3,3.59,133,33.25,63
1,0,0,0,1,2,3,3,3.59,133,33.25,63
1,0,9,0,1,5,3,3,3.59,133,33.25,63
1,0,14,0,1,15,0,0,3.59,133,33.25,63
1,0,20,0,1,4,3,3,3.59,133,33.25,63
1,0,36,0,1,6,3,3,3.59,133,33.25,63
1,0,36,0,1,2,2,2,3.59,133,33.25,63
1,0,53,0,1,0,1,1,3.59,133,33.25,63
1,5,0,0,1,2,3,3,3.59,133,33.25,63
1,5,13,0,1,0,2,2,3.59,133,33.25,63
1,5,14,0,1,15,0,0,3.59,133,33.25,63
1,5,20,0,1,5,3,3,3.59,133,33.25,63
1,5,35,0,1,4,3,3,3.59,133,33.25,63
1,5,39,0,1,4,3,3,3.59,133,33.25,63
1,5,53,0,1,0,1,1,3.59,133,33.25,63
1,0,9,0,1,4,3,3,3.59,133,33.25,63
1,0,9,0,1,2,3,3,3.59,133,33.25,63
1,0,9,0,1,2,3,3,3.59,133,33.25,63
1,0,14,0,1,15,0,0,3.59,133,33.25,63
1,0,46,0,1,0,3,3,3.59,133,33.25,63
1,0,53,0,1,0,1,1,3.59,133,33.25,63
1,5,7,0,1,15,3,3,3.59,133,33.25,63
1,5,9,0,1,0,3,3,3.59,133,33.25,63
1,5,9,0,1,2,3,3,3.59,133,33.25,63
1,5,14,0,1,15,0,0,3.59,133,33.25,63
1,5,39,0,1,4,3,3,3.59,133,33.25,63
1,5,53,0,1,0,1,1,3.59,133,33.25,63
1,5,64,3,1,2,1,1,3.59,133,33.25,63
1,0,9,0,1,5,3,3,3.59,133,33.25,63
1,0,14,0,1,15,0,0,3.59,133,33.25,63
1,0,21,0,1,0,3,3,3.59,133,33.25,63
1,0,44,3,1,2,3,3,3.59,133,33.25,63
1,0,46,3,1,0,3,3,3.59,133,33.25,63
1,0,53,0,1,0,1,1,3.59,133,33.25,63
1,5,9,0,1,0,3,3,3.59,133,33.25,63
1,5,9,0,1,0,3,3,3.59,133,33.25,63
1,5,14,0,1,15,0,0,3.59,133,33.25,63
1,5,44,3,1,2,3,3,3.59,133,33.25,63
1,5,44,3,1,2,3,3,3.59,133,33.25,63
1,5,53,0,1,0,1,1,3.59,133,33.25,63
1,0,9,0,1,0,3,3,3.59,133,33.25,63
1,0,9,0,1,15,3,3,3.59,133,33.25,63
1,0,14,0,1,15,0,0,3.59,133,33.25,63
1,0,21,0,1,5,3,3,3.59,133,33.25,63
1,0,21,0,1,0,3,3,3.59,133,33.25,63
1,5,6,0,1,15,3,3,3.59,133,33.25,63
1,5,6,0,1,0,1,1,3.59,133,33.25,63
1,5,14,0,1,15,0,0,3.59,133,33.25,63
1,5,14,0,1,0,2,2,3.59,133,33.25,63
1,5,14,0,1,2,3,3,3.59,133,33.25,63
1,5,15,0,1,0,3,3,3.59,133,33.25,63
1,0,7,3,1,0,4,4,3.83,158,39.5,54
1,0,7,3,1,0,4,4,3.83,158,39.5,54
1,0,23,3,1,0,3,3,3.83,158,39.5,54
1,0,23,3,1,0,3,3,3.83,158,39.5,54
1,0,44,3,1,0,3,3,3.83,158,39.5,54
1,0,44,3,1,0,3,3,3.83,158,39.5,54
1,0,44,3,1,0,3,3,3.83,158,39.5,54
1,0,44,3,1,0,3,3,3.83,158,39.5,54
1,0,64,3,1,0,1,1,3.83,158,39.5,54
1,0,64,3,1,0,1,1,3.83,158,39.5,54
1,5,7,3,1,0,4,4,3.83,158,39.5,54
1,5,7,3,1,0,4,4,3.83,158,39.5,54
1,5,44,3,1,2,3,3,3.83,158,39.5,54
1,5,44,3,1,2,3,3,3.83,158,39.5,54
1,5,44,0,1,0,3,3,3.83,158,39.5,54
1,5,44,0,1,0,3,3,3.83,158,39.5,54
1,5,44,3,1,5,3,3,3.83,158,39.5,54
1,5,44,3,1,5,3,3,3.83,158,39.5,54
1,5,44,3,1,0,3,3,3.83,158,39.5,54
1,5,44,3,1,0,3,3,3.83,158,39.5,54
1,6,9,1,1,2,3,3,3.83,158,39.5,54
1,6,9,1,1,2,3,3,3.83,158,39.5,54
1,6,44,3,1,0,1,1,3.83,158,39.5,54
1,6,44,3,1,0,1,1,3.83,158,39.5,54
1,6,44,3,1,0,3,3,3.83,158,39.5,54
1,6,44,3,1,0,3,3,3.83,158,39.5,54
1,6,44,3,1,6,3,3,3.83,158,39.5,54
1,6,44,3,1,6,3,3,3.83,158,39.5,54
1,6,44,3,1,0,3,3,3.83,158,39.5,54
1,6,44,3,1,0,3,3,3.83,158,39.5,54
1,6,46,3,1,0,3,3,3.83,158,39.5,54
1,6,46,3,1,0,3,3,3.83,158,39.5,54
1,0,9,3,1,0,3,3,3.83,158,39.5,54
1,0,9,3,1,0,3,3,3.83,158,39.5,54
1,0,20,3,1,0,3,3,3.83,158,39.5,54
1,0,20,3,1,0,3,3,3.83,158,39.5,54
1,5,9,3,1,2,3,3,3.83,158,39.5,54
1,5,9,3,1,2,3,3,3.83,158,39.5,54
1,5,9,3,1,0,3,3,3.83,158,39.5,54
1,5,9,3,1,0,3,3,3.83,158,39.5,54
1,6,0,3,1,2,3,3,3.83,158,39.5,54
1,6,0,3,1,2,3,3,3.83,158,39.5,54
1,6,9,3,1,0,3,3,3.83,158,39.5,54
1,6,9,3,1,0,3,3,3.83,158,39.5,54
1,0,9,3,1,0,3,3,3.83,158,39.5,54
1,0,9,3,1,0,3,3,3.83,158,39.5,54
1,0,9,3,1,8,3,3,3.83,158,39.5,54
1,0,9,3,1,8,3,3,3.83,158,39.5,54
1,5,9,3,1,6,3,3,3.83,158,39.5,54
1,5,9,3,1,6,3,3,3.83,158,39.5,54
1,6,9,3,1,2,3,3,3.83,158,39.5,54
1,6,9,3,1,2,3,3,3.83,158,39.5,54
1,6,9,3,1,0,3,3,3.83,158,39.5,54
1,6,9,3,1,0,3,3,3.83,158,39.5,54
0,0,7,0,1,9,4,4,2.64,133,33.25,56
0,0,14,0,1,15,0,0,2.64,133,33.25,56
0,0,36,0,1,6,3,3,2.64,133,33.25,56
0,0,53,0,1,0,1,1,2.64,133,33.25,56
0,0,61,3,1,8,3,3,2.64,133,33.25,56
0,0,64,0,1,0,1,1,2.64,133,33.25,56
0,5,14,0,1,15,0,0,2.64,133,33.25,56
0,5,15,0,1,11,3,3,2.64,133,33.25,56
0,5,36,0,1,5,3,3,2.64,133,33.25,56
0,5,39,0,1,4,4,4,2.64,133,33.25,56
0,5,53,0,1,0,1,1,2.64,133,33.25,56
0,5,59,0,1,10,3,3,2.64,133,33.25,56
0,5,64,0,1,7,3,3,2.64,133,33.25,56
0,6,55,3,1,9,3,3,2.64,133,33.25,56
0,0,7,0,1,6,4,4,2.64,133,33.25,56
0,0,13,0,1,8,2,2,2.64,133,33.25,56
0,0,14,0,1,15,0,0,2.64,133,33.25,56
0,0,15,0,1,5,3,3,2.64,133,33.25,56
0,0,36,0,1,8,3,3,2.64,133,33.25,56
0,0,36,0,1,7,2,2,2.64,133,33.25,56
0,0,53,0,1,0,1,1,2.64,133,33.25,56
0,5,14,0,1,13,0,0,2.64,133,33.25,56
0,5,15,0,1,11,3,3,2.64,133,33.25,56
0,5,15,0,1,7,3,3,2.64,133,33.25,56
0,5,15,0,1,4,3,3,2.64,133,33.25,56
0,5,53,0,1,0,1,1,2.64,133,33.25,56
0,5,59,0,1,4,3,3,2.64,133,33.25,56
0,5,59,3,1,5,3,3,2.64,133,33.25,56
0,0,7,0,1,8,3,3,2.64,133,33.25,56
0,0,14,0,1,13,0,0,2.64,133,33.25,56
0,0,23,0,1,4,3,3,2.64,133,33.25,56
0,0,23,2,1,9,3,3,2.64,133,33.25,56
0,0,53,0,1,0,1,1,2.64,133,33.25,56
0,0,59,3,1,7,3,3,2.64,133,33.25,56
0,0,64,0,1,4,3,3,2.64,133,33.25,56
0,5,14,0,1,13,0,0,2.64,133,33.25,56
0,5,14,0,1,4,2,2,2.64,133,33.25,56
0,5,15,0,1,6,3,3,2.64,133,33.25,56
0,5,23,0,1,8,3,3,2.64,133,33.25,56
0,5,36,0,1,15,3,3,2.64,133,33.25,56
0,5,36,0,1,0,2,2,2.64,133,33.25,56
